ExtendedEndDate,bidStatus,currencySymbol,currentBid,estimateHigh,estimateLow,imageUrl,isMixedLot,location,lotId,lotItems,lotNo,lotSequence,lotStatus,lotSuffix,originalLotID,parcelHeader,reservePrice,soldPrice,userIsWatching,userMaxBid,winningBidderPaddle,winningBidderUserName
,OPEN,USD,0,1000,750,,False,1,289663,"[{'wineName': 'Cote Rotie', 'producerName': 'J.M. Gerin', 'producerId': 0, 'appellation': '', 'designation': 'Les Grandes Places', 'region': 'Rhone', 'vintage': '2005', 'condition': '2x6 bottle owc', 'bottleQuantity': 12, 'bottleSize': 'bottle', 'wineScore': '(91+pts)', 'parkerNoteEnglish': '""Dark ruby/purple with notes of truffle oil, roasted meat, black fruits, and scorched earth, the 2005 Cote Rotie Les Grandes Places is the pick of the litter. From a vineyard planted on pure schist, which renders a Graves-like earthiness to the wine, this wine is smoky, deep, chewy, rustic, but saved by its beautiful fruit purity. This beauty should hit its prime in 3 years, and drink well for 12-15.""(91+pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",453,453,NS,,624476,Parcel,750,0,False,0,0,***
,OPEN,USD,0,140,100,,False,1,289664,"[{'wineName': 'Rioja', 'producerName': 'Artadi', 'producerId': 0, 'appellation': '', 'designation': 'Pagos Viejos', 'region': 'Spain', 'vintage': '2001', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""It exhibits an inky/ruby/purple color as well as a luxurious bouquet of lead pencil shavings, black and blue fruits, espresso roast, and floral notes.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",454,454,NS,,624477,Parcel,100,0,False,0,0,***
,OPEN,USD,0,700,500,,False,1,289665,"[{'wineName': 'Chateau Caillou', 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '1983', 'condition': '12bn 12bsl 12lgsl 1nl 1ts 1wisl', 'bottleQuantity': 12, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",455,455,NS,,624478,Parcel,450,0,False,0,0,***
,OPEN,USD,0,700,500,,False,1,289666,"[{'wineName': 'Chateau Caillou', 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '1983', 'condition': '12bn 12lbsl 12lgsl 2nl', 'bottleQuantity': 12, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",456,456,NS,,624479,Parcel,450,0,False,0,0,***
,OPEN,USD,480,750,550,,False,1,289667,"[{'wineName': 'Corton', 'producerName': 'Faiveley', 'producerId': 0, 'appellation': '', 'designation': 'Clos des Cortons', 'region': 'Red Burgundy', 'vintage': '2012', 'condition': '1x6 bottle owc', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(93-95pts BH)', 'parkerNoteEnglish': '""The quality of this wine has skyrocketed over the past few vintages; while it was always very good, it has now become one of the most consistent performers in the Faiveley portfolio. There is quite a bit of wood influence at present and it fights a bit with the spicy dark berry fruit aromas that exhibit plenty of earth and game character.""(93-95pts BH)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",457,457,NS,,624480,Parcel,480,0,False,0,5723,yankeetrader
,OPEN,USD,600,900,700,,False,1,289668,"[{'wineName': 'Chateauneuf du Pape', 'producerName': 'Clos St. Jean', 'producerId': 0, 'appellation': '', 'designation': 'Sanctus Sanctorum', 'region': 'Rhone', 'vintage': '2009', 'condition': '1x1 magnum owc', 'bottleQuantity': 1, 'bottleSize': 'magnum', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""More flamboyant, open and exotic, with notes of kirsch liqueur, cassis, toasted almonds, sandalwood, lavender, and crushed flowers that you can smell from across the room, the 2009 Chateauneuf du Pape Sanctus Sanctorum expands on the palate, with incredible concentration, building, sweet tannin and a finish that just won\'t quit.""(100pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",458,458,NS,,624481,Parcel,600,0,False,0,55961,r***
,OPEN,USD,0,600,400,,False,1,289669,"[{'wineName': 'Chateauneuf du Pape', 'producerName': 'Domaine de la Solitude', 'producerId': 0, 'appellation': '', 'designation': 'Reserve Secrete', 'region': 'Rhone', 'vintage': '2001', 'condition': '1x6 bottle owc', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(96pts)', 'parkerNoteEnglish': ""Absolutely prodigious, and unquestionably one of the vintage's most illustrious wines, is the modern-styled 2001 Chateauneuf du Pape La Reserve Secrete. A blend of 60% Grenache and 40% Syrah, aged 75% in small oak casks and 25% in tank, an awesome nose of creme de cassis, graphite, kirsch, licorice, and vanilla soars from the glass of this saturated ruby/purple-colored wine. With extravagant richness, a sumptuous texture, and tremendous opulence as well as purity, this stunning, modern-styled Chateauneuf du Pape retains the soul and typicity of Provence as well as Chateauneuf du Pape. One of the vintage's greatest wines, it is a brilliant achievement.(96pts)"", 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",459,459,NS,,624482,Parcel,350,0,False,0,0,***
,OPEN,USD,0,1100,800,,False,1,289670,"[{'wineName': 'Cote Rotie', 'producerName': 'E. Guigal', 'producerId': 0, 'appellation': '', 'designation': 'La Mouline', 'region': 'Rhone', 'vintage': '2003', 'condition': '', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""The 2003 Cote-Rotie La Mouline is by far the most delicate and elegant wine but the enormous aromatics of spring flowers intermixed with cr me de cassis, black raspberry, mocha, caramel, and cola, and enormous full-bodied opulence and striking velvety, seamless texture make for one of the most memorable wines anyone could every drink.""(100pts)', 'parkerNoteLocal': '2003??Côte-Rotie La Mouline??????????????   ???????????????????????????????????,???????????????,??????????????????????????(100?)', 'producerIsUserFavorite': True}]",460,460,NS,,624483,Parcel,700,0,False,0,0,***
,OPEN,USD,0,1400,1000,,False,1,289671,"[{'wineName': 'Accendo Cellars Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2013', 'condition': '1x6 bottle ocb', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(92pts VM)', 'parkerNoteEnglish': '""Accendo\'s 2013 Cabernet Sauvignon is a surprisingly open-knit, succulent wine for the year. There is good lift and creaminess throughout...""(92pts VM)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",461,461,NS,,624484,Parcel,900,0,False,0,0,***
,OPEN,USD,0,800,600,,False,1,289672,"[{'wineName': 'Accendo Cellars Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '1x3 bottle ocb', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",462,462,NS,,624485,Parcel,500,0,False,0,0,***
,OPEN,USD,650,1000,750,,False,1,289673,"[{'wineName': 'Hundred Acre Cabernet Sauvignon', 'producerName': 'Hundred Acre', 'producerId': 0, 'appellation': '', 'designation': 'Ark Vineyard', 'region': 'California Cabernets & Meritage', 'vintage': '2013', 'condition': '1x3 bottle owc', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""More chocolate and mulberry, as well as graphite, are present in this wine that has fabulous vibrancy, a full-bodied intensity, impressive levels of blackberry and cassis fruit, a touch of licorice and spice.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",463,463,NS,,624486,Parcel,650,0,False,0,57756,***
,OPEN,USD,0,500,350,,False,1,289674,"[{'wineName': 'Morlet Family Vineyards Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Coeur de Vallee', 'region': 'California Cabernets & Meritage', 'vintage': '2013', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(97pts)', 'parkerNoteEnglish': '""From the Beckstoffer To Kalon Vineyard, the 2013 Coeur de la Vallée shows creamy tannins, beautiful blackberry and cassis fruit, and hints of blueberries, violets, forest floor and licorice. This is a blend of 75% Cabernet Sauvignon and 25% Cabernet Franc, and the black fruits are triumphant in this gorgeous wine. It should drink nicely for 25-30 years.""(97pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",464,464,NS,,624487,Parcel,300,0,False,0,0,***
,OPEN,USD,0,600,450,,False,1,289675,"[{'wineName': 'Morlet Family Vineyards Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Mon Chevalier', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",465,465,NS,,624488,Parcel,400,0,False,0,0,***
,OPEN,USD,0,1800,1400,,False,1,289676,"[{'wineName': 'Morlet Family Vineyards Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Passionnement', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 9, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",466,466,NS,,624489,Parcel,1200,0,False,0,0,***
,OPEN,USD,0,200,150,,False,1,289677,"[{'wineName': 'Morlet Family Vineyards Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'Passionnement', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",467,467,NS,,624490,Parcel,130,0,False,0,0,***
,OPEN,USD,0,400,300,,False,1,289678,"[{'wineName': 'Morlet Family Vineyards Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': 'St. Helena', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",468,468,NS,,624491,Parcel,260,0,False,0,0,***
,OPEN,USD,0,1000,750,,False,1,289679,"[{'wineName': 'Philip Togni Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2013', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(100pts VM)', 'parkerNoteEnglish': '(100pts VM)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",469,469,NS,,624492,Parcel,650,0,False,0,0,***
,OPEN,USD,0,700,500,,False,1,289680,"[{'wineName': 'Philip Togni Cabernet Sauvignon', 'producerName': None, 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'California Cabernets & Meritage', 'vintage': '2013', 'condition': '', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(100pts VM)', 'parkerNoteEnglish': '(100pts VM)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",470,470,NS,,624493,Parcel,450,0,False,0,0,***
,OPEN,USD,160,240,180,,False,1,289681,"[{'wineName': 'Schrader Cabernet Sauvignon', 'producerName': 'schrader', 'producerId': 0, 'appellation': '', 'designation': 'Beckstoffer To-Kalon Vineyard', 'region': 'California Cabernets & Meritage', 'vintage': '2014', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",471,471,NS,,624494,Parcel,160,0,False,0,8299,pokerstud702
,OPEN,USD,0,1800,1300,,True,1,289682,"[{'wineName': 'Schrader Cabernet Sauvignon', 'producerName': 'schrader', 'producerId': 0, 'appellation': '', 'designation': 'CCS', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(99pts)', 'parkerNoteEnglish': '""Coming from the Beckstoffer To Kalon Vineyard, block C1 planted to clone 4, the 2015 Cabernet Sauvignon CCS has a very pretty nose of ripe plums, black cherries and mulberries with an undercurrent of violets, licorice, marmite toast and cigar box plus a touch of aged beef. Medium to full-bodied, the palate struts great finesse, with very fine, silt-like tannins supporting the nuanced black fruit layers, finishing very long and with great purity. 683 cases produced.""(99pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Schrader Cabernet Sauvignon', 'producerName': 'schrader', 'producerId': 0, 'appellation': '', 'designation': 'GIII', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(96-100pts)', 'parkerNoteEnglish': '""All of the 2015s will be reviewed from bottle next year, but basically the yields were not off as much at Schrader as some other estates, the alcohol levels were relatively modest ranging between 14.3% and 14.5%. Characteristic of this vintage, there is magnificent fat, sucrosity and thickness on display in all of these wines. They are inky black/purple and seemingly low in acidity, but according to Thomas Rivers Brown the acids were quite sound and healthy. The tannins are present, but so well-disguised by the high levels of glycerin and sucrosity that they are not that noticeable. Several of these wines, including the Schrader, CCS, T6 and LPV have the potential for perfect scores. These will be thrilling to taste next year and will continue the incredible legacy that Schrader Cellars has developed over the years.""(96-100pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Schrader Cabernet Sauvignon', 'producerName': 'schrader', 'producerId': 0, 'appellation': '', 'designation': 'LPV', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(98+pts)', 'parkerNoteEnglish': '""Coming from the Beckstoffer Las Piedras Vineyard, from blocks C and E that are planted to clones 337 and 4, respectively, the 2015 Cabernet Sauvignon Beckstoffer Las Piedras Vineyard Lpv has a very deep garnet-purple color and nose of crushed black berries, black currant cordial and garrigue with wafts of sage, mocha and cedar chest plus a hint of lavender. Medium to full-bodied, very firm and very tightly knit, the palate reveals great elegance and sophistication, with slowly revealing layers and a lovely minerality coming through on the long finish. 2,017 cases produced.""(98+pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Schrader Cabernet Sauvignon', 'producerName': 'schrader', 'producerId': 0, 'appellation': '', 'designation': 'RBS', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(98+pts)', 'parkerNoteEnglish': '""Coming from the Beckstoffer To Kalon Vineyard, blocks B1, B2 and E2 planted to clone 337, the 2015 Cabernet Sauvignon RBS has a very deep purple-black color and is a little reticent to begin, offering glimpses at crushed black berries, black cherries and black currants with touches of cedar chest, pencil lead, dark chocolate and dusty earth with a waft of cinnamon stick. Medium to full-bodied and tautly structured with rock-solid, firm, grainy tannins and seamless freshness supporting the muscular fruit, it finishes on a lingering earthy note. Forget this one over the next 4-5 years, and drink it over the next 25+. 1,096 cases produced.""(98+pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Schrader Cabernet Sauvignon', 'producerName': 'schrader', 'producerId': 0, 'appellation': '', 'designation': 'T6', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(96-100pts)', 'parkerNoteEnglish': '(96-100pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}, {'wineName': 'Schrader Cabernet Sauvignon', 'producerName': 'schrader', 'producerId': 0, 'appellation': '', 'designation': 'Beckstoffer To-Kalon Vineyard', 'region': 'California Cabernets & Meritage', 'vintage': '2015', 'condition': '1x6 bottle custom owc', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(100pts)', 'parkerNoteEnglish': '""Coming from the Beckstoffer To Kalon Vineyard, from blocks C2, D2 and B2 planted predominately to clone 4, the 2015 Cabernet Sauvignon Beckstoffer To Kalon Vineyard Schrader is intensely scented of vibrant blackberries, black plums and cassis, with touches of Indian spices, eucalypt, mocha and tilled black soil plus a waft of oolong tea. Medium to full-bodied, the palate comes through with a compelling chocolate-covered cherries character and tons of subtle layers, structured with very firm, very fine-grained tannins and impressive freshness, finishing with epic persistence. 213 cases produced.""(100pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",472,472,NS,,624495,Parcel,1200,0,False,0,0,***
